156787	7514717.556	4692388.842	0	156787
156786	7514699.216	4692389.222	0	156786
156785	7514682.786	4692389.013	0	156785
156784	7514662.896	4692385.554	0	156784
156850	7514648.408	4692432.282	0	156850
156851	7514633.009	4692479.645	0	156851
156852	7514632.36	4692481.64	0	156852
156853	7514659.85	4692488.39	0	156853
156854	7514665.31	4692465.41	0	156854
156855	7514696.67	4692473.79	0	156855
156812	7514696.895	4692473.854	0	156812
156811	7514705.248	4692439.83	0	156811
